27708.01919, 3,  -0.172, -0.084,  9.757
27711.48127, 3,  -0.153, -0.065,  9.757, 5,  29.500,  0.700,-66.200
27711.50130, 3,  -0.170, -0.086,  9.757, 5,  29.400,  0.800,-66.200
27711.52133, 3,  -0.182, -0.084,  9.757, 5,  29.200,  0.800,-66.300
27711.54136, 3,  -0.163, -0.091,  9.754
27711.56139, 3,  -0.182, -0.084,  9.757, 5,  29.300,  0.800,-66.300
27711.58141, 3,  -0.172, -0.093,  9.757
27711.60141, 3,  -0.156, -0.093,  9.757, 5,  29.300,  0.900,-66.300
27711.62140, 3,  -0.156, -0.098,  9.757, 5,  29.300,  0.900,-66.300
27711.64140, 3,  -0.165, -0.098,  9.757, 4,  -0.001,  0.000, -0.002, 5,  29.200,  0.900,-66.300
27711.66139, 3,  -0.151, -0.079,  9.754, 5,  29.200,  0.900,-66.400
27711.68139, 3,  -0.146, -0.081,  9.749, 5,  29.300,  0.900,-66.300
27711.70139, 3,  -0.144, -0.069,  9.754, 5,  29.300,  1.000,-66.400
27711.72138, 3,  -0.153, -0.084,  9.757, 5,  29.400,  1.000,-66.500
27711.74138, 3,  -0.148, -0.074,  9.752, 5,  29.500,  1.000,-66.400
27711.76137, 3,  -0.172, -0.096,  9.757, 5,  29.400,  1.000,-66.300
27711.78137, 3,  -0.160, -0.074,  9.754, 5,  29.500,  1.000,-66.200
27711.80136, 3,  -0.168, -0.081,  9.757, 5,  29.500,  1.000,-66.000
27711.82136, 3,  -0.177, -0.077,  9.757, 4,   0.002, -0.001, -0.001, 5,  29.700,  1.000,-66.000
27711.84135, 3,  -0.177, -0.081,  9.757
27711.86135, 3,  -0.175, -0.096,  9.757, 5,  29.700,  0.900,-66.100
27711.88134, 3,  -0.144, -0.077,  9.740, 5,  29.700,  1.000,-66.100
27711.90134, 3,  -0.168, -0.096,  9.757, 5,  29.600,  0.900,-66.200
27711.92133, 3,  -0.156, -0.093,  9.757, 5,  29.700,  0.900,-66.100
27711.94133, 3,  -0.144, -0.101,  9.747, 5,  29.800,  0.900,-65.900
27711.96132, 3,  -0.141, -0.098,  9.742, 5,  29.800,  0.900,-66.000
27711.98132, 3,  -0.158, -0.098,  9.752
27712.00131, 3,  -0.132, -0.089,  9.745, 4,  -0.001, -0.000, -0.001, 5,  29.800,  0.900,-66.000
27712.02131, 3,  -0.146, -0.077,  9.752, 5,  29.700,  0.900,-66.000
27712.04130, 3,  -0.153, -0.055,  9.757
27712.06130, 3,  -0.158, -0.067,  9.757, 5,  29.700,  0.900,-66.000
27712.08129, 3,  -0.165, -0.055,  9.757, 5,  29.700,  1.000,-66.000
27712.10129, 3,  -0.187, -0.072,  9.757, 5,  29.700,  1.000,-66.100
27712.12128, 3,  -0.160, -0.074,  9.757, 5,  29.600,  1.100,-66.100
27712.14128, 3,  -0.168, -0.103,  9.749, 5,  29.600,  1.100,-66.100
27712.16127, 3,  -0.184, -0.096,  9.759, 5,  29.600,  1.100,-66.100
27712.18127, 3,  -0.175, -0.110,  9.757
27712.20126, 3,  -0.192, -0.105,  9.752, 4,   0.002, -0.000, -0.001, 5,  29.600,  1.100,-66.100
27712.22129, 3,  -0.192, -0.096,  9.728, 5,  29.600,  1.200,-66.100
27712.24132, 3,  -0.132, -0.041,  9.735, 5,  29.600,  1.200,-66.100
27712.26135, 3,  -0.050, -0.057,  9.749, 5,  29.600,  1.200,-66.100
27712.28138, 3,  -0.069, -0.091,  9.754, 5,  29.600,  1.200,-66.000
27712.30141, 3,  -0.129, -0.113,  9.754, 5,  29.600,  1.300,-66.100
27712.32144, 3,  -0.153, -0.122,  9.757, 5,  29.600,  1.300,-66.100
27712.34146, 3,  -0.148, -0.139,  9.754, 5,  29.600,  1.300,-66.000
27712.36149, 3,  -0.160, -0.115,  9.757, 4,  -0.001,  0.000, -0.002, 5,  29.600,  1.300,-66.000
27712.38152, 3,  -0.223, -0.091,  9.742, 5,  29.600,  1.300,-66.000
27712.40155, 3,  -0.206, -0.069,  9.754, 5,  29.700,  1.300,-66.100
27712.42158, 3,  -0.201, -0.055,  9.752, 5,  29.700,  1.300,-66.100
27712.44161, 3,  -0.182, -0.069,  9.749, 5,  29.800,  1.300,-66.100
27712.46163, 3,  -0.180, -0.077,  9.749
27712.48166, 3,  -0.139, -0.096,  9.747, 5,  29.900,  1.300,-65.900
27712.50169, 3,  -0.098, -0.074,  9.757
27712.52172, 3,  -0.069, -0.081,  9.757, 5,  29.900,  1.300,-66.000
27712.54175, 3,  -0.048, -0.060,  9.745, 4,   0.001, -0.002,  0.001, 5,  29.800,  1.300,-66.000
27712.56178, 3,  -0.072, -0.065,  9.757, 5,  29.800,  1.300,-66.000
27712.58181, 3,  -0.105, -0.081,  9.757, 5,  29.800,  1.400,-66.000
27712.60183, 3,  -0.165, -0.084,  9.754, 5,  29.900,  1.400,-66.100
27712.62186, 3,  -0.172, -0.113,  9.757
27712.64189, 3,  -0.192, -0.110,  9.747, 5,  29.900,  1.400,-66.100
27712.66192, 3,  -0.251, -0.093,  9.757, 5,  29.900,  1.400,-66.100
27712.68195, 3,  -0.249, -0.086,  9.757
27712.70198, 3,  -0.225, -0.072,  9.757, 5,  30.000,  1.400,-66.000
27712.72201, 3,  -0.192, -0.084,  9.757, 5,  30.000,  1.500,-66.100
27712.74203, 3,  -0.158, -0.081,  9.757, 4,   0.002,  0.000,  0.001, 5,  30.000,  1.500,-66.100
27712.76206, 3,  -0.144, -0.084,  9.747, 5,  29.800,  1.600,-66.200
27712.78209, 3,  -0.127, -0.074,  9.757, 5,  29.800,  1.600,-66.300
27712.80212, 3,  -0.125, -0.098,  9.754, 5,  29.800,  1.600,-66.200
27712.82211, 3,  -0.110, -0.091,  9.749, 5,  29.900,  1.600,-66.200
27712.84211, 3,  -0.096, -0.089,  9.757, 5,  29.900,  1.600,-66.200
27712.86210, 3,  -0.125, -0.101,  9.754
27712.88210, 3,  -0.151, -0.079,  9.754, 5,  29.800,  1.600,-66.400
27712.90209, 3,  -0.163, -0.065,  9.754, 4,  -0.002, -0.000,  0.000, 5,  29.900,  1.600,-66.400
27712.92209, 3,  -0.199, -0.084,  9.757, 5,  29.900,  1.600,-66.400
27712.94208, 3,  -0.211, -0.093,  9.749, 5,  29.900,  1.600,-66.400
27712.96208, 3,  -0.230, -0.089,  9.757, 5,  29.800,  1.600,-66.500
27712.98207, 3,  -0.184, -0.101,  9.754, 5,  29.900,  1.600,-66.500
27713.00207, 3,  -0.180, -0.084,  9.752
27713.02206, 3,  -0.158, -0.074,  9.757, 5,  29.900,  1.600,-66.500
27713.04206, 3,  -0.151, -0.086,  9.757
27713.06206, 3,  -0.117, -0.091,  9.752, 5,  29.900,  1.500,-66.500
27713.08205, 3,  -0.113, -0.077,  9.757, 4,  -0.001, -0.000, -0.001, 5,  29.900,  1.500,-66.400
27713.10205, 3,  -0.122, -0.074,  9.749, 5,  29.900,  1.500,-66.500
27713.12204, 3,  -0.115, -0.069,  9.749, 5,  29.900,  1.500,-66.500
27713.14203, 3,  -0.141, -0.079,  9.752, 5,  29.900,  1.500,-66.400
27713.16203, 3,  -0.168, -0.084,  9.757, 5,  30.000,  1.500,-66.300
27713.18202, 3,  -0.168, -0.108,  9.757, 5,  30.000,  1.500,-66.300
27713.20202, 3,  -0.196, -0.108,  9.757, 5,  30.100,  1.500,-66.300
27713.22201, 3,  -0.218, -0.101,  9.757
27713.24201, 3,  -0.189, -0.091,  9.752, 5,  30.100,  1.600,-66.300
27713.26201, 3,  -0.194, -0.081,  9.757, 4,   0.001,  0.002, -0.000
27713.28200, 3,  -0.163, -0.062,  9.757, 5,  30.100,  1.600,-66.300
27713.30200, 3,  -0.148, -0.062,  9.754, 5,  30.100,  1.600,-66.200
27713.32202, 3,  -0.110, -0.077,  9.757, 5,  30.200,  1.600,-66.100
27713.34205, 3,  -0.120, -0.084,  9.757, 5,  30.200,  1.600,-66.000
27713.36208, 3,  -0.098, -0.081,  9.759, 5,  30.200,  1.600,-66.100
27713.38211, 3,  -0.108, -0.060,  9.747, 5,  30.200,  1.600,-66.100
27713.40214, 3,  -0.110, -0.053,  9.754
27713.42217, 3,  -0.134, -0.065,  9.757, 5,  30.200,  1.700,-66.200
27713.44220, 3,  -0.139, -0.072,  9.740, 4,  -0.002, -0.002,  0.001, 5,  30.200,  1.700,-66.300
27713.46222, 3,  -0.168, -0.072,  9.757
27713.48225, 3,  -0.204, -0.108,  9.745, 5,  30.100,  1.800,-66.200
27713.50228, 3,  -0.204, -0.125,  9.752
27713.52231, 3,  -0.192, -0.146,  9.754, 5,  30.200,  1.800,-66.100
27713.54233, 3,  -0.184, -0.148,  9.757
27713.56236, 3,  -0.158, -0.127,  9.757, 5,  30.200,  1.800,-66.100
27713.58239, 3,  -0.158, -0.103,  9.754, 5,  30.000,  1.800,-66.100
27713.60242, 3,  -0.125, -0.086,  9.752, 5,  30.000,  1.800,-66.100
27713.62245, 3,  -0.120, -0.074,  9.745, 4,   0.001,  0.000, -0.003, 5,  30.000,  1.800,-66.200
27713.64248, 3,  -0.093, -0.041,  9.757
27713.66250, 3,  -0.115, -0.031,  9.752, 5,  30.100,  1.800,-66.100
27713.68253, 3,  -0.122, -0.031,  9.757, 5,  30.200,  1.800,-66.100
27713.70256, 3,  -0.101, -0.053,  9.752, 5,  30.200,  1.700,-65.900
27713.72259, 3,  -0.134, -0.065,  9.749
27713.74262, 3,  -0.175, -0.103,  9.757, 5,  30.300,  1.800,-65.900
27713.76265, 3,  -0.192, -0.113,  9.757, 5,  30.200,  1.700,-65.900
27713.78268, 3,  -0.215, -0.132,  9.757, 5,  30.200,  1.800,-65.900
27713.80270, 3,  -0.196, -0.115,  9.757, 4,   0.002, -0.001,  0.001, 5,  30.200,  1.800,-65.800
27713.82273, 3,  -0.184, -0.101,  9.752
27713.84276, 3,  -0.182, -0.098,  9.754, 5,  30.100,  1.800,-65.800
27713.86279, 3,  -0.156, -0.079,  9.757, 5,  30.200,  1.800,-65.800
27713.88282, 3,  -0.122, -0.067,  9.754
27713.90285, 3,  -0.093, -0.065,  9.752, 5,  30.200,  1.700,-65.800
27713.92284, 3,  -0.084, -0.048,  9.754, 5,  30.100,  1.800,-65.800
27713.94284, 3,  -0.103, -0.053,  9.757, 5,  30.100,  1.900,-65.900
27713.96283, 3,  -0.103, -0.057,  9.757
27713.98283, 3,  -0.129, -0.074,  9.754, 4,  -0.001,  0.002,  0.000, 5,  29.900,  1.900,-65.800
27714.00282, 3,  -0.156, -0.086,  9.754, 5,  29.900,  1.900,-65.800
27714.02282, 3,  -0.177, -0.115,  9.754
27714.04281, 3,  -0.201, -0.105,  9.757, 5,  29.900,  1.900,-65.800
27714.06281, 3,  -0.208, -0.110,  9.742, 5,  29.900,  2.000,-65.700
27714.08280, 3,  -0.204, -0.113,  9.754, 5,  29.900,  1.900,-65.700
27714.10280, 3,  -0.192, -0.093,  9.754, 5,  29.900,  1.900,-65.800
27714.12279, 3,  -0.177, -0.096,  9.757, 5,  29.900,  1.900,-65.700
27714.14279, 3,  -0.172, -0.079,  9.757
27714.16278, 3,  -0.163, -0.086,  9.757, 4,  -0.001, -0.003,  0.000, 5,  29.900,  1.900,-65.600
27714.18278, 3,  -0.148, -0.077,  9.757
27714.20277, 3,  -0.132, -0.077,  9.749, 5,  30.000,  2.000,-65.600
27714.22277, 3,  -0.120, -0.081,  9.757, 5,  30.100,  2.000,-65.500
27714.24277, 3,  -0.139, -0.079,  9.757, 5,  30.100,  2.000,-65.500
27714.26276, 3,  -0.139, -0.089,  9.757, 5,  30.100,  2.000,-65.500
27714.28276, 3,  -0.153, -0.084,  9.754, 5,  30.200,  1.900,-65.700
27714.30275, 3,  -0.187, -0.084,  9.759
27714.32275, 3,  -0.182, -0.081,  9.757, 5,  30.300,  1.900,-65.700
27714.34274, 3,  -0.175, -0.074,  9.757, 4,  -0.001, -0.001,  0.000, 5,  30.300,  1.900,-65.600
27714.36274, 3,  -0.182, -0.086,  9.757, 5,  30.300,  2.000,-65.700
27714.38273, 3,  -0.184, -0.089,  9.757
27714.40273, 3,  -0.160, -0.105,  9.757, 5,  30.200,  2.000,-65.700
27714.42272, 3,  -0.168, -0.103,  9.757, 5,  30.300,  2.000,-65.700
27714.44272, 3,  -0.165, -0.089,  9.752, 5,  30.300,  2.000,-65.700
27714.46271, 3,  -0.148, -0.077,  9.752, 5,  30.300,  2.100,-65.900
27714.48271, 3,  -0.122, -0.074,  9.757, 5,  30.300,  2.100,-65.900
27714.50270, 3,  -0.098, -0.062,  9.754, 5,  30.200,  2.000,-66.000
27714.52273, 3,  -0.129, -0.084,  9.752, 4,   0.000,  0.000,  0.000
27714.54276, 3,  -0.165, -0.093,  9.757, 5,  30.200,  2.000,-65.900
27714.56279, 3,  -0.175, -0.089,  9.754, 5,  30.100,  2.000,-66.000
27714.58282, 3,  -0.184, -0.103,  9.757, 5,  30.100,  2.100,-66.000
27714.60284, 3,  -0.187, -0.113,  9.757, 5,  30.100,  2.100,-66.000
27714.62287, 3,  -0.194, -0.101,  9.754, 5,  30.100,  2.100,-66.100
27714.64290, 3,  -0.189, -0.103,  9.757
27714.66293, 3,  -0.177, -0.079,  9.757, 5,  30.000,  2.100,-66.200
27714.68296, 3,  -0.153, -0.077,  9.757
27714.70299, 3,  -0.144, -0.077,  9.754, 4,   0.001,  0.002, -0.002, 5,  30.100,  2.100,-66.200
27714.72302, 3,  -0.136, -0.072,  9.752, 5,  30.000,  2.100,-66.200
27714.74304, 3,  -0.148, -0.098,  9.754
27714.76307, 3,  -0.141, -0.084,  9.754, 5,  30.000,  2.100,-66.000
27714.78310, 3,  -0.156, -0.065,  9.757, 5,  30.000,  2.100,-66.100
27714.80313, 3,  -0.153, -0.074,  9.757
27714.82316, 3,  -0.168, -0.084,  9.757, 5,  30.000,  2.100,-66.100
27714.84319, 3,  -0.175, -0.074,  9.757, 5,  30.000,  2.100,-66.100
27714.86321, 3,  -0.180, -0.103,  9.752
27714.88324, 3,  -0.196, -0.086,  9.754, 4,   0.002, -0.001,  0.001, 5,  30.100,  2.100,-66.000
27714.90327, 3,  -0.180, -0.096,  9.752, 5,  30.200,  2.100,-65.800
27714.92330, 3,  -0.187, -0.089,  9.757
27714.94333, 3,  -0.168, -0.089,  9.754, 5,  30.200,  2.100,-65.700
27714.96336, 3,  -0.163, -0.081,  9.754, 5,  30.200,  2.100,-65.600
27714.98338, 3,  -0.153, -0.079,  9.757, 5,  30.300,  2.200,-65.500
27715.00341, 3,  -0.132, -0.069,  9.754, 5,  30.300,  2.200,-65.600
27715.02344, 3,  -0.225, -0.041, 10.176
27715.04347, 3,  -0.144, -0.074,  9.764, 5,  30.300,  2.100,-65.600
27715.06350, 3,  -0.180, -0.103,  9.759, 4,  -0.004, -0.001, -0.000, 5,  30.200,  2.100,-65.600
